YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,imp_rec,LNGTH,WGT,lngth_imp,wgt_imp,month,strat_id,psu_id,common,wp_size,l_in_bin,l_cm_bin,VAR_ID,ARX_METHOD,ALT_FLAG,date_published
2021,12,7,4,1586720210110005,7,1,we,8850030502,,444,0.78,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,3553.572323,17,44,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210110005,7,1,we,8850030502,,420,0.62,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,3553.572323,16,42,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210110005,7,1,we,8850030502,,420,0.62,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,3553.572323,16,42,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110007,7,1,we,8850030502,,374,0.4,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7614.797836,14,37,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110007,7,1,we,8850030502,,360,0.38,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7614.797836,14,36,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110007,7,1,we,8850030502,,340,0.3,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7614.797836,13,34,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110007,7,1,we,8850030502,,340,0.3,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7614.797836,13,34,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110007,7,1,we,8850030502,,375,0.36,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7614.797836,14,37,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110009,7,1,we,8850030502,,493,0.86,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,2538.265945,19,49,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110009,7,1,we,8850030502,,420,0.6,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,2538.265945,16,42,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110009,7,1,we,8850030502,,391,0.5,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,2538.265945,15,39,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110009,7,1,we,8850030502,,375,0.36,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,2538.265945,14,37,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110009,7,1,we,8850030502,,463,0.8,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,2538.265945,18,46,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110011,7,1,we,8850030502,,538,1.34,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7360.971241,21,53,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110011,7,1,we,8850030502,,367,0.34,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7360.971241,14,36,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110011,7,1,we,8850030502,,331,0.31,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7360.971241,13,33,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110011,7,1,we,8850030502,,316,0.24,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7360.971241,12,31,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210110011,7,1,we,8850030502,,316,0.24,1,1,01,2021011287weS:8AM-8PM,2021112871586720210110,SPANISH MACKEREL,7360.971241,12,31,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210115001,7,1,we,8850030502,,387,0.49,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,6208.153788,15,38,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210115001,7,1,we,8850030502,,465,0.85,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,6208.153788,18,46,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210115001,7,1,we,8850030502,,429,0.76,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,6208.153788,16,42,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210115001,7,1,we,8850030502,,422,0.62,0,0,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,6208.153788,16,42,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210115001,7,1,we,8850030502,,405,0.56,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,6208.153788,15,40,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210115001,7,1,we,8850030502,,391,0.46,0,0,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,6208.153788,15,39,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210115007,7,1,we,8850030502,,389,0.48,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,2559.668724,15,38,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210115007,7,1,we,8850030502,,431,0.64,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,2559.668724,16,43,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210115007,7,1,we,8850030502,,384,0.44,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,2559.668724,15,38,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210115007,7,1,we,8850030502,,377,0.44,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,2559.668724,14,37,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,3,1586720210115007,7,1,we,8850030502,,370,0.4,1,1,01,2021011287weS:8AM-8PM,2021112871586720210115,SPANISH MACKEREL,2559.668724,14,37,2021011287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210207004,7,1,we,8850030502,,450,0.84,1,1,02,2021021287weS:8AM-8PM,2021112871586720210207,SPANISH MACKEREL,5342.2582,17,45,2021021287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210207004,7,1,we,8850030502,,438,0.62,1,1,02,2021021287weS:8AM-8PM,2021112871586720210207,SPANISH MACKEREL,5342.2582,17,43,2021021287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210207004,7,1,we,8850030502,,415,0.6,1,1,02,2021021287weS:8AM-8PM,2021112871586720210207,SPANISH MACKEREL,5342.2582,16,41,2021021287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210207004,7,1,we,8850030502,,387,0.49,1,1,02,2021021287weS:8AM-8PM,2021112871586720210207,SPANISH MACKEREL,5342.2582,15,38,2021021287weS:8AM-8PM,,0,4/26/23
2021,12,7,4,1586720210207004,7,1,we,8850030502,,387,0.46,1,1,02,2021021287weS:8AM-8PM,2021112871586720210207,SPANISH MACKEREL,5342.2582,15,38,2021021287weS:8AM-8PM,,0,4/26/23
2021,12,5,2,1583820210130009,6,1,we,8708020509,,1330,23.03,0,1,01,2021011265weS:8AM-8PM,2021112651583820210130,SPINNER SHARK,60.57363435,52,133,2021011265weS:8AM-8PM,,0,4/26/23
2021,12,3,1,1581320210118018,6,1,we,8835440401,,202,0.12,1,1,01,2021011273weS:8AM-8PM,2021112731581320210118,SPOT,1557.142949,7,20,2021011273weS:8AM-8PM,,0,4/26/23
2021,12,3,3,1548820210115002,7,1,we,8835440401,,200,0.12,0,0,01,2021011213weS:8AM-8PM,2021112131548820210115,SPOT,700.30623,7,20,2021011213weS:8AM-8PM,,0,4/26/23
2021,12,3,3,1585920210103009,7,1,we,8835440401,,195,0.1,1,1,01,2021011213weS:8AM-8PM,2021112131585920210103,SPOT,903.853019,7,19,2021011213weS:8AM-8PM,,0,4/26/23
2021,12,3,5,1586620210109007,6,1,we,8835430401,,226,0.42,0,0,01,2021011263weS:8AM-8PM,2021112631586620210109,SPOTTAIL PINFISH,6761.787904,8,22,2021011263weS:8AM-8PM,,0,4/26/23
2021,12,3,1,1586920210205018,6,1,we,8835430401,,192,0.2,0,0,02,2021021253weS:8AM-8PM,2021112531586920210205,SPOTTAIL PINFISH,2111.517173,7,19,2021021253weS:8AM-8PM,,0,4/26/23
2021,12,7,1,1583820210112001,6,1,wd,8835430401,,192,0.2,0,0,01,2021011267wdS:8AM-8PM,2021112671583820210112,SPOTTAIL PINFISH,5184.983828,7,19,2021011267wdS:8AM-8PM,,0,4/26/23
2021,12,7,1,1583820210112001,6,1,wd,8835430401,,238,0.38,1,1,01,2021011267wdS:8AM-8PM,2021112671583820210112,SPOTTAIL PINFISH,5184.983828,9,23,2021011267wdS:8AM-8PM,,0,4/26/23
2021,1,5,1,1545320210129001,7,1,we,8835430401,,179,0.14,1,1,01,202101115weS:8AM-8PM,202111151545320210129,SPOTTAIL PINFISH,11.45528999,7,17,202101115weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1546420210226002,7,1,we,8835430401,,230,0.32,1,1,02,2021021237weS:8AM-8PM,2021112371546420210226,SPOTTAIL PINFISH,1130.221244,9,23,2021021237weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1546420210226002,7,1,we,8835430401,,230,0.32,1,1,02,2021021237weS:8AM-8PM,2021112371546420210226,SPOTTAIL PINFISH,1130.221244,9,23,2021021237weS:8AM-8PM,,0,4/26/23
2021,12,3,5,1515620210114001,6,1,wd,8835440102,,374,0.5,0,0,01,2021011273wdS:8AM-8PM,2021112731515620210114,SPOTTED SEATROUT,2666.338646,14,37,2021011273wdS:8AM-8PM,,0,4/26/23
2021,12,3,1,1581420210226005,6,1,we,8835440102,,396,0.58,1,1,02,2021021273weS:8AM-8PM,2021112731581420210226,SPOTTED SEATROUT,4095.808622,15,39,2021021273weS:8AM-8PM,,0,4/26/23
2021,12,3,5,1586020210203001,6,1,wd,8835440102,,396,0.58,0,0,02,2021021273wdS:8AM-8PM,2021112731586020210203,SPOTTED SEATROUT,7116.076542,15,39,2021021273wdS:8AM-8PM,,0,4/26/23
2021,12,3,5,1586020210203001,6,1,wd,8835440102,,387,0.54,0,0,02,2021021273wdS:8AM-8PM,2021112731586020210203,SPOTTED SEATROUT,7116.076542,15,38,2021021273wdS:8AM-8PM,,0,4/26/23
2021,12,3,5,1586020210203003,6,1,wd,8835440102,,371,0.4,1,1,02,2021021273wdS:8AM-8PM,2021112731586020210203,SPOTTED SEATROUT,7116.076542,14,37,2021021273wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,413,0.74,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,16,41,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,389,0.52,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,15,38,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,395,0.62,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,15,39,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,424,0.8,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,16,42,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,385,0.52,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,15,38,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,385,0.52,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,15,38,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,382,0.54,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,15,38,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,381,0.56,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,14,38,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,388,0.56,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,15,38,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210119001,6,1,wd,8835440102,,407,0.76,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210119,SPOTTED SEATROUT,3356.17444,16,40,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125001,6,1,wd,8835440102,,427,0.82,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,16,42,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125001,6,1,wd,8835440102,,449,0.84,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,17,44,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125001,6,1,wd,8835440102,,471,0.88,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,18,47,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125001,6,1,wd,8835440102,,395,0.54,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,15,39,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125001,6,1,wd,8835440102,,413,0.6,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,16,41,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125001,6,1,wd,8835440102,,403,0.56,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,15,40,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125001,6,1,wd,8835440102,,444,0.8,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,17,44,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125001,6,1,wd,8835440102,,418,0.66,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,16,41,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125003,6,1,wd,8835440102,,380,0.48,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,14,38,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125003,6,1,wd,8835440102,,382,0.5,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,15,38,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1515620210125003,6,1,wd,8835440102,,389,0.5,0,0,01,2021011277wdS:8AM-8PM,2021112771515620210125,SPOTTED SEATROUT,7190.664133,15,38,2021011277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1562720210227003,6,1,we,8835440102,,508,1.06,0,0,02,2021021267weS:8AM-8PM,2021112671562720210227,SPOTTED SEATROUT,413.2005351,19,50,2021021267weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1581420210205001,6,1,we,8835440102,,407,0.72,0,0,02,2021021277weS:8AM-8PM,2021112771581420210205,SPOTTED SEATROUT,6343.351782,16,40,2021021277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1581420210205001,6,1,we,8835440102,,420,0.72,0,0,02,2021021277weS:8AM-8PM,2021112771581420210205,SPOTTED SEATROUT,6343.351782,16,42,2021021277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1581420210205001,6,1,we,8835440102,,424,0.74,0,0,02,2021021277weS:8AM-8PM,2021112771581420210205,SPOTTED SEATROUT,6343.351782,16,42,2021021277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1585820210212010,6,1,we,8835440102,,394,0.56,0,0,02,2021021267weS:8AM-8PM,2021112671585820210212,SPOTTED SEATROUT,1638.878199,15,39,2021021267weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1585820210212010,6,1,we,8835440102,,385,0.5,0,0,02,2021021267weS:8AM-8PM,2021112671585820210212,SPOTTED SEATROUT,1638.878199,15,38,2021021267weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1585820210212011,6,1,we,8835440102,,433,0.82,0,0,02,2021021267weS:8AM-8PM,2021112671585820210212,SPOTTED SEATROUT,1638.878199,17,43,2021021267weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210130010,6,1,we,8835440102,,449,0.84,1,1,01,2021011277weS:8AM-8PM,2021112771586020210130,SPOTTED SEATROUT,5296.718954,17,44,2021011277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210130010,6,1,we,8835440102,,385,0.52,1,1,01,2021011277weS:8AM-8PM,2021112771586020210130,SPOTTED SEATROUT,5296.718954,15,38,2021011277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210130010,6,1,we,8835440102,,403,0.58,1,1,01,2021011277weS:8AM-8PM,2021112771586020210130,SPOTTED SEATROUT,5296.718954,15,40,2021011277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210130010,6,1,we,8835440102,,407,0.72,1,1,01,2021011277weS:8AM-8PM,2021112771586020210130,SPOTTED SEATROUT,5296.718954,16,40,2021011277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210211004,6,1,wd,8835440102,,403,0.58,0,0,02,2021021277wdS:8AM-8PM,2021112771586020210211,SPOTTED SEATROUT,4458.998424,15,40,2021021277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210211004,6,1,wd,8835440102,,385,0.5,0,0,02,2021021277wdS:8AM-8PM,2021112771586020210211,SPOTTED SEATROUT,4458.998424,15,38,2021021277wdS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210221002,6,1,we,8835440102,,547,1.84,0,0,02,2021021277weS:8AM-8PM,2021112771586020210221,SPOTTED SEATROUT,486.3158436,21,54,2021021277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210221003,6,1,we,8835440102,,434,0.76,0,0,02,2021021277weS:8AM-8PM,2021112771586020210221,SPOTTED SEATROUT,486.3158436,17,43,2021021277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210221003,6,1,we,8835440102,,416,0.7,0,0,02,2021021277weS:8AM-8PM,2021112771586020210221,SPOTTED SEATROUT,486.3158436,16,41,2021021277weS:8AM-8PM,,0,4/26/23
2021,12,7,5,1586020210221003,6,1,we,8835440102,,424,0.72,0,0,02,2021021277weS:8AM-8PM,2021112771586020210221,SPOTTED SEATROUT,486.3158436,16,42,2021021277weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210104002,6,1,wd,8835440102,,514,1.3,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210104,SPOTTED SEATROUT,801.4773651,20,51,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210104002,6,1,wd,8835440102,,456,0.95,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210104,SPOTTED SEATROUT,801.4773651,17,45,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210104002,6,1,wd,8835440102,,433,0.85,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210104,SPOTTED SEATROUT,801.4773651,17,43,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210104002,6,1,wd,8835440102,,435,0.85,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210104,SPOTTED SEATROUT,801.4773651,17,43,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210104002,6,1,wd,8835440102,,508,1.4,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210104,SPOTTED SEATROUT,801.4773651,19,50,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210104002,6,1,wd,8835440102,,558,1.85,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210104,SPOTTED SEATROUT,801.4773651,21,55,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210104002,6,1,wd,8835440102,,515,1.3,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210104,SPOTTED SEATROUT,801.4773651,20,51,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210104004,6,1,wd,8835440102,,371,0.5,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210104,SPOTTED SEATROUT,801.4773651,14,37,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210105001,6,1,wd,8835440102,,428,0.7,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210105,SPOTTED SEATROUT,829.3428505,16,42,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210105001,6,1,wd,8835440102,,435,0.85,1,1,01,2021013727wdS:8AM-8PM,2021137271104320210105,SPOTTED SEATROUT,829.3428505,17,43,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210105007,6,1,wd,8835440102,,428,0.7,1,1,01,2021013727wdS:8AM-8PM,2021137271104320210105,SPOTTED SEATROUT,829.32583,16,42,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210105007,6,1,wd,8835440102,,432,0.75,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210105,SPOTTED SEATROUT,829.32583,17,43,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210105007,6,1,wd,8835440102,,515,1.3,1,1,01,2021013727wdS:8AM-8PM,2021137271104320210105,SPOTTED SEATROUT,829.32583,20,51,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210105007,6,1,wd,8835440102,,456,0.95,1,1,01,2021013727wdS:8AM-8PM,2021137271104320210105,SPOTTED SEATROUT,829.32583,17,45,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210119001,6,1,wd,8835440102,,465,0.95,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210119,SPOTTED SEATROUT,2624.249009,18,46,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210119001,6,1,wd,8835440102,,413,0.65,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210119,SPOTTED SEATROUT,2624.249009,16,41,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210119001,6,1,wd,8835440102,,467,0.95,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210119,SPOTTED SEATROUT,2624.249009,18,46,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210119001,6,1,wd,8835440102,,424,0.7,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210119,SPOTTED SEATROUT,2624.249009,16,42,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210119002,6,1,wd,8835440102,,430,0.6,0,0,01,2021013727wdS:8AM-8PM,2021137271104320210119,SPOTTED SEATROUT,2624.249009,16,43,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210124002,6,1,we,8835440102,,467,0.95,1,1,01,2021013727weS:8AM-8PM,2021137271104320210124,SPOTTED SEATROUT,2184.879329,18,46,2021013727weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210124002,6,1,we,8835440102,,393,0.55,1,1,01,2021013727weS:8AM-8PM,2021137271104320210124,SPOTTED SEATROUT,2184.879329,15,39,2021013727weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210124002,6,1,we,8835440102,,430,0.6,1,1,01,2021013727weS:8AM-8PM,2021137271104320210124,SPOTTED SEATROUT,2184.879329,16,43,2021013727weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210124002,6,1,we,8835440102,,465,0.95,1,1,01,2021013727weS:8AM-8PM,2021137271104320210124,SPOTTED SEATROUT,2184.879329,18,46,2021013727weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210124003,6,1,we,8835440102,,390,0.5,1,1,01,2021013727weS:8AM-8PM,2021137271104320210124,SPOTTED SEATROUT,2184.879329,15,39,2021013727weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210124003,6,1,we,8835440102,,366,0.47,1,1,01,2021013727weS:8AM-8PM,2021137271104320210124,SPOTTED SEATROUT,2184.879329,14,36,2021013727weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210124003,6,1,we,8835440102,,412,0.75,1,1,01,2021013727weS:8AM-8PM,2021137271104320210124,SPOTTED SEATROUT,2184.879329,16,41,2021013727weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104320210124004,6,1,we,8835440102,,500,1.15,0,0,01,2021013727weS:8AM-8PM,2021137271104320210124,SPOTTED SEATROUT,2184.879329,19,50,2021013727weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104420210105001,6,1,wd,8835440102,,433,0.75,1,1,01,2021013727wdS:8AM-8PM,2021137271104420210105,SPOTTED SEATROUT,2624.03359,17,43,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104420210105002,6,1,wd,8835440102,,440,0.81,1,1,01,2021013727wdS:8AM-8PM,2021137271104420210105,SPOTTED SEATROUT,2624.03359,17,44,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1104420210105002,6,1,wd,8835440102,,450,0.85,1,1,01,2021013727wdS:8AM-8PM,2021137271104420210105,SPOTTED SEATROUT,2624.03359,17,45,2021013727wdS:8AM-8PM,,0,4/26/23
2021,37,7,5,1105220210115002,6,1,we,8835440102,,393,0.55,0,0,01,2021013737weS:8AM-8PM,2021137371105220210115,SPOTTED SEATROUT,257.1601045,15,39,2021013737weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1105220210115002,6,1,we,8835440102,,539,1.45,1,1,01,2021013737weS:8AM-8PM,2021137371105220210115,SPOTTED SEATROUT,257.1601045,21,53,2021013737weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1105220210115002,6,1,we,8835440102,,418,0.75,1,1,01,2021013737weS:8AM-8PM,2021137371105220210115,SPOTTED SEATROUT,257.1601045,16,41,2021013737weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1105220210115003,6,1,we,8835440102,,412,0.75,0,0,01,2021013737weS:8AM-8PM,2021137371105220210115,SPOTTED SEATROUT,257.1601045,16,41,2021013737weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1764620210103001,6,1,we,8835440102,,567,1.65,1,1,01,2021013727weS:8AM-8PM,2021137271764620210103,SPOTTED SEATROUT,792.8145419,22,56,2021013727weS:8AM-8PM,,0,4/26/23
2021,37,7,5,1764620210103001,6,1,we,8835440102,,529,1.3,1,1,01,2021013727weS:8AM-8PM,2021137271764620210103,SPOTTED SEATROUT,792.8145419,20,52,2021013727weS:8AM-8PM,,0,4/26/23
